,expavg,sqrtMSE,MSE,Bj,v,av,ai,Wdis,avg,variance,FD,sqrtMSE_FD
2.9545,1.8820019586149066,0.0456379489379435,0.0021024027610874155,0.002740603218873051,0.0020928555898161337,0.9862472519083783,0.8420823012455909,0.017973197828733703,1.899048181818182,0.022147673325619857,1.881074983989448,0.045457301184439886
2.955,1.8772973763834373,0.04551458937494436,0.0020912161438788367,0.0027933353957277363,0.0020811993685940083,0.9862623343608604,0.8354217276708014,0.017873942690999466,1.894256363636364,0.0220248158107438,1.8763824209453643,0.04532604210115741
2.9555,1.8720916937576375,0.045419186690882615,0.0020821112475123897,0.002876014171788122,0.0020713635447319324,0.986281031841006,0.8260610071224672,0.017790171020095485,1.8889872727272727,0.021923315092562005,1.8711971017071773,0.045221398785706635
2.956,1.8667756778478752,0.04531377504799358,0.0020732737757702367,0.0028854463860641753,0.0020624042442180376,0.9862840664321237,0.8244092087024328,0.017713869421001293,1.8835977272727273,0.02182585434628094,1.865883857851726,0.0451111958095462
2.9565,1.8616999385881958,0.04527839382659088,0.0020732798485754954,0.002705288240895014,0.0020638913377025235,0.9862438211045813,0.8435008552081912,0.017726532758424878,1.8785154545454543,0.021827851629752107,1.8607889217870297,0.04508610447652646
2.957,1.857100552418046,0.045097941557831395,0.0020571048425586606,0.00278025460931303,0.0020470469216059065,0.9862653311412473,0.834009272755555,0.017583099162250183,1.8737768181818184,0.021650208052892563,1.856193719019568,0.04489435845395924
2.9575,1.85223177965911,0.04505149362308318,0.002052374577465427,0.002840886012406607,0.0020417891434331877,0.9862786986783926,0.8273041819033006,0.017538316702046763,1.8688700000000003,0.021597158444628138,1.8513316832979534,0.044842038282374194
2.958,1.8473747942284984,0.04502465834838389,0.00204967527414462,0.002878240176334814,0.0020387569112774863,0.9862860697390355,0.8232964928969018,0.017512484875229467,1.864000909090909,0.021566455114049622,1.8464884242156798,0.04481148062522776
2.9585,1.8426159477080706,0.04499158891774021,0.0020459582528322222,0.002964425129618464,0.002034258878590323,0.9863007997593594,0.814523807910449,0.01747414930614206,1.8592118181818185,0.021522302195867773,1.8417376688756764,0.044770476235350826
2.959,1.838619855019339,0.04497432705957241,0.002043093864472199,0.0031253478593775003,0.0020298686648303208,0.9863224895914973,0.7993585191223107,0.017436688150369216,1.855186363636364,0.02148192249338847,1.8377496754859948,0.044738673996169584
2.9595,1.8336717032193017,0.04489240601853052,0.002035596362299915,0.003250129736068866,0.002021079406476874,0.9863362697553468,0.7879691573211776,0.01736177239007548,1.85018,0.021390315292562006,1.8328182276099247,0.044641595158582834
2.96,1.8286668528315713,0.044791620834610114,0.002027210283923477,0.0032895364622800728,0.0020122336175114053,0.9863405342523951,0.7841097791080085,0.017286417716637192,1.8450990909090907,0.021294590013223175,1.8278126731924536,0.04453283596055081
2.9605,1.824690617809385,0.04458896290852062,0.0020100740263242958,0.003467681429206811,0.0019930505663131237,0.986355806918835,0.7687384846002661,0.01712295713519055,1.8409909090909093,0.021089261895041334,1.8238679519557186,0.04430299241588649
2.961,1.820005966688282,0.0446094665127639,0.002011831992373273,0.0034392158014942328,0.00199513926351326,0.9863536593331568,0.7710609416731722,0.01714075939919919,1.836329090909091,0.021111434923966978,1.819188331509892,0.04432749376607528
2.9615,1.814872976455551,0.04452162364741531,0.0020037299050252575,0.003807644583059308,0.001982587683129419,0.9863760891266656,0.7435962434009158,0.017033694551465462,1.8311072727272726,0.020981804907438013,1.8140735781758073,0.04419167882597428
2.962,1.8099024734238374,0.044645636008172965,0.002014127874570201,0.0036116246873441095,0.0019954695005540463,0.9863650036258002,0.7581073020890421,0.017143488792245865,1.8262313636363636,0.02111931960082654,1.8090878748441177,0.044345211598819795
2.9625,1.8049070278497417,0.04459412864066238,0.002010446816120021,0.0034781321389053335,0.001993307963884809,0.9863565215103063,0.767952931969796,0.0171251441192801,1.821220454545455,0.021092360576859495,1.8040953104261748,0.0443071841292607
2.963,1.8006116957606904,0.04462328155551369,0.002012894794092815,0.0034500249889885854,0.0019960885656855934,0.986354387095298,0.7702802941134816,0.017148838713826966,1.8169368181818182,0.021122149123140484,1.7997879794679912,0.04434065518173783
2.9635,1.7964636453425755,0.04464876892351878,0.002014616586419513,0.003536596367567413,0.0019968388723219277,0.9863602614330076,0.7637334673098496,0.01715518645789933,1.8127750000000002,0.02113260151818183,1.7956198135421009,0.04435731473631575
2.964,1.7921169112319237,0.044510795669123304,0.002005084061995974,0.003222942366163582,0.0019906625625700815,0.9863359226236506,0.7882758608290725,0.01710274314934292,1.8083745454545457,0.02105560169669423,1.7912718023052028,0.04424775809145774
2.9645,1.7874653251863908,0.04448028275054712,0.002003239209569429,0.0031404557079247157,0.0019896391183430668,0.9863276390834075,0.7952833317091568,0.017094068768130452,1.803713181818182,0.02104128931157026,1.7866191130500515,0.0442241043668713
2.965,1.7832802929536637,0.04454209114275216,0.0020086677067085367,0.003078135078898677,0.001995708060366782,0.9863200567258221,0.8012146065217898,0.017145785133457644,1.7995772727272727,0.021105263876033058,1.782431487593815,0.04429404505131934
2.9655,1.7788370210715838,0.04433104499215295,0.0019905314860337938,0.0032705863715813094,0.0019755256404027674,0.9863413748112474,0.7833285139688193,0.01697380625065905,1.7950009090909087,0.020891113835537233,1.77802710284025,0.04405629761823837
